score,id_hex,full,prepend,base,sep,suffix,role,levels,kinds,sources,in_swap_cluster
-1.0,0x0aabc010,ENEMY_mazopathia.FACE,ENEMY_,mazopathia,.,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x0aabc010,ENEMY_mazopathia_FACE,ENEMY_,mazopathia,_,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x12800031,ENEMY_caverning-EJECT,ENEMY_,caverning,-,EJECT,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW,sprite|anim,demo,1
-1.0,0x12800031,ENEMY_caverning.EJECT,ENEMY_,caverning,.,EJECT,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW,sprite|anim,demo,1
-1.0,0x12800031,ENEMY_caverning_EJECT,ENEMY_,caverning,_,EJECT,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW,sprite|anim,demo,1
-1.0,0x18248010,SND_caracole-DOWNLEFT,SND_,caracole,-,DOWNLEFT,,KLOG,sprite|anim,beta,1
-1.0,0x18248010,SND_caracole.DOWNLEFT,SND_,caracole,.,DOWNLEFT,,KLOG,sprite|anim,beta,1
-1.0,0x18248010,SND_caracole_DOWNLEFT,SND_,caracole,_,DOWNLEFT,,KLOG,sprite|anim,beta,1
-1.0,0x18e88310,SEQ_sirdarship-FRAME4,SEQ_,sirdarship,-,FRAME4,,GLEN,sprite|anim,beta,0
-1.0,0x18e88310,SEQ_sirdarship.FRAME4,SEQ_,sirdarship,.,FRAME4,,GLEN,sprite|anim,beta,0
-1.0,0x18e88310,SEQ_sirdarship_FRAME4,SEQ_,sirdarship,_,FRAME4,,GLEN,sprite|anim,beta,0
-1.0,0x18e88910,ENT_quantitates-BELLY,ENT_,quantitates,-,BELLY,,GLEN,sprite|anim,beta,0
-1.0,0x18e88910,ENT_quantitates.BELLY,ENT_,quantitates,.,BELLY,,GLEN,sprite|anim,beta,0
-1.0,0x18e88910,ENT_quantitates_BELLY,ENT_,quantitates,_,BELLY,,GLEN,sprite|anim,beta,0
-1.0,0x18e88910,SEQstrawberrylikeFACE,SEQ,strawberrylike,,FACE,,GLEN,sprite|anim,beta,0
-1.0,0x1cf99931,SFX_dioeciously-PUNCH,SFX_,dioeciously,-,PUNCH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x1cf99931,SFX_dioeciously.PUNCH,SFX_,dioeciously,.,PUNCH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x1cf99931,SFX_dioeciously_PUNCH,SFX_,dioeciously,_,PUNCH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x1df99931,ENEMY_antifideismFACE,ENEMY_,antifideism,,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x28a0c119,MENU_sciaenoids-DIGIT,MENU_,sciaenoids,-,DIGIT,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,MENU_sciaenoids.DIGIT,MENU_,sciaenoids,.,DIGIT,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,MENU_sciaenoids_DIGIT,MENU_,sciaenoids,_,DIGIT,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,SNDdelphinapterusTURN,SND,delphinapterus,,TURN,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,S_comicodidactic-QUIT,S_,comicodidactic,-,QUIT,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,S_comicodidactic.QUIT,S_,comicodidactic,.,QUIT,,MENU,sprite|anim,beta,0
-1.0,0x28a0c119,S_comicodidactic_QUIT,S_,comicodidactic,_,QUIT,,MENU,sprite|anim,beta,0
-1.0,0x28c080df,FX_tautousious-FRAME3,FX_,tautousious,-,FRAME3,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x28c080df,FX_tautousious.FRAME3,FX_,tautousious,.,FRAME3,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x28c080df,FX_tautousious_FRAME3,FX_,tautousious,_,FRAME3,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x28c080df,SEQunjusticiableNORTH,SEQ,unjusticiable,,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x29808408,SEQ_pipistrelDOWNLEFT,SEQ_,pipistrel,,DOWNLEFT,,,audio,demo,0
-1.0,0x29808408,SEQpipistrel-DOWNLEFT,SEQ,pipistrel,-,DOWNLEFT,,,audio,demo,0
-1.0,0x29808408,SEQpipistrel.DOWNLEFT,SEQ,pipistrel,.,DOWNLEFT,,,audio,demo,0
-1.0,0x29808408,SEQpipistrel_DOWNLEFT,SEQ,pipistrel,_,DOWNLEFT,,,audio,demo,0
-1.0,0x29808408,SND_meropoditicFRAME7,SND_,meropoditic,,FRAME7,,,audio,demo,0
-1.0,0x29808408,SNDmeropoditic-FRAME7,SND,meropoditic,-,FRAME7,,,audio,demo,0
-1.0,0x29808408,SNDmeropoditic.FRAME7,SND,meropoditic,.,FRAME7,,,audio,demo,0
-1.0,0x29808408,SNDmeropoditic_FRAME7,SND,meropoditic,_,FRAME7,,,audio,demo,0
-1.0,0x2e811804,understaffing-STOMACH,,understaffing,-,STOMACH,,KLOG,sprite|anim,beta,0
-1.0,0x2e811804,understaffing.STOMACH,,understaffing,.,STOMACH,,KLOG,sprite|anim,beta,0
-1.0,0x2e811804,understaffing_STOMACH,,understaffing,_,STOMACH,,KLOG,sprite|anim,beta,0
-1.0,0x3080840d,MENU_metrosideros-TOP,MENU_,metrosideros,-,TOP,,MENU,sprite|anim,beta,0
-1.0,0x3080840d,MENU_metrosideros.TOP,MENU_,metrosideros,.,TOP,,MENU,sprite|anim,beta,0
-1.0,0x3080840d,MENU_metrosideros_TOP,MENU_,metrosideros,_,TOP,,MENU,sprite|anim,beta,0
-1.0,0x3080840d,SM_unapprehension-EAR,SM_,unapprehension,-,EAR,,MENU,sprite|anim,beta,0
-1.0,0x3080840d,SM_unapprehension.EAR,SM_,unapprehension,.,EAR,,MENU,sprite|anim,beta,0
-1.0,0x3080840d,SM_unapprehension_EAR,SM_,unapprehension,_,EAR,,MENU,sprite|anim,beta,0
-1.0,0x3099991b,MENU_anticlinorium-26,MENU_,anticlinorium,-,26,,MENU,sprite|anim,beta,0
-1.0,0x3099991b,MENU_anticlinorium.26,MENU_,anticlinorium,.,26,,MENU,sprite|anim,beta,0
-1.0,0x3099991b,MENU_anticlinorium_26,MENU_,anticlinorium,_,26,,MENU,sprite|anim,beta,0
-1.0,0x30a0c119,MENU_rillettes-TOLEFT,MENU_,rillettes,-,TOLEFT,,MENU,sprite|anim,beta,0
-1.0,0x30a0c119,MENU_rillettes.TOLEFT,MENU_,rillettes,.,TOLEFT,,MENU,sprite|anim,beta,0
-1.0,0x30a0c119,MENU_rillettes_TOLEFT,MENU_,rillettes,_,TOLEFT,,MENU,sprite|anim,beta,0
-1.0,0x3838801a,SNDstandardizablesF04,SND,standardizables,,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x40815801,OBJ_transfigurativeUP,OBJ_,transfigurative,,UP,,,audio,beta,0
-1.0,0x408a1c10,ENEMY_stallboard-NOSE,ENEMY_,stallboard,-,NOSE,,CAVE,sprite|anim,beta,1
-1.0,0x408a1c10,ENEMY_stallboard.NOSE,ENEMY_,stallboard,.,NOSE,,CAVE,sprite|anim,beta,1
-1.0,0x408a1c10,ENEMY_stallboard_NOSE,ENEMY_,stallboard,_,NOSE,,CAVE,sprite|anim,beta,1
-1.0,0x40b18011,N2_moderateness-BELOW,N2_,moderateness,-,BELOW,,MENU,sprite|anim,beta,0
-1.0,0x40b18011,N2_moderateness.BELOW,N2_,moderateness,.,BELOW,,MENU,sprite|anim,beta,0
-1.0,0x40b18011,N2_moderateness_BELOW,N2_,moderateness,_,BELOW,,MENU,sprite|anim,beta,0
-1.0,0x40c0d0e4,ITEM_bronchiole'sEYES,ITEM_,bronchiole's,,EYES,,,audio,beta,0
-1.0,0x40c0d0e4,ITEM_bronchioles-EYES,ITEM_,bronchioles,-,EYES,,,audio,beta,0
-1.0,0x40c0d0e4,ITEM_bronchioles.EYES,ITEM_,bronchioles,.,EYES,,,audio,beta,0
-1.0,0x40c0d0e4,ITEM_bronchioles_EYES,ITEM_,bronchioles,_,EYES,,,audio,beta,0
-1.0,0x40c0d0e4,SFX_outplease-OPENING,SFX_,outplease,-,OPENING,,,audio,beta,0
-1.0,0x40c0d0e4,SFX_outplease.OPENING,SFX_,outplease,.,OPENING,,,audio,beta,0
-1.0,0x40c0d0e4,SFX_outplease_OPENING,SFX_,outplease,_,OPENING,,,audio,beta,0
-1.0,0x40da1c10,SFXantistrophesTOLEFT,SFX,antistrophes,,TOLEFT,,FINN,sprite|anim,demo,1
-1.0,0x40da1c10,SM_arrowworm-BACKWARD,SM_,arrowworm,-,BACKWARD,,FINN,sprite|anim,demo,1
-1.0,0x40da1c10,SM_arrowworm.BACKWARD,SM_,arrowworm,.,BACKWARD,,FINN,sprite|anim,demo,1
-1.0,0x40da1c10,SM_arrowworm_BACKWARD,SM_,arrowworm,_,BACKWARD,,FINN,sprite|anim,demo,1
-1.0,0x40da2c10,SND_surpassingly-HORN,SND_,surpassingly,-,HORN,,EGGS,sprite|anim,beta,1
-1.0,0x40da2c10,SND_surpassingly.HORN,SND_,surpassingly,.,HORN,,EGGS,sprite|anim,beta,1
-1.0,0x40da2c10,SND_surpassingly_HORN,SND_,surpassingly,_,HORN,,EGGS,sprite|anim,beta,1
-1.0,0x40e28045,SFX_ganglioplexusEYES,SFX_,ganglioplexus,,EYES,,,audio,demo,0
-1.0,0x40e28045,SFXganglioplexus-EYES,SFX,ganglioplexus,-,EYES,,,audio,demo,0
-1.0,0x40e28045,SFXganglioplexus.EYES,SFX,ganglioplexus,.,EYES,,,audio,demo,0
-1.0,0x40e28045,SFXganglioplexus_EYES,SFX,ganglioplexus,_,EYES,,,audio,demo,0
-1.0,0x4148c374,MENU_countermotion-07,MENU_,countermotion,-,07,,,audio,beta,0
-1.0,0x4148c374,MENU_countermotion.07,MENU_,countermotion,.,07,,,audio,beta,0
-1.0,0x4148c374,MENU_countermotion_07,MENU_,countermotion,_,07,,,audio,beta,0
-1.0,0x425a399c,SM_protoselachii-HEAD,SM_,protoselachii,-,HEAD,,BOIL;CLOU;MOSS,sprite|anim,demo,0
-1.0,0x425a399c,SM_protoselachii.HEAD,SM_,protoselachii,.,HEAD,,BOIL;CLOU;MOSS,sprite|anim,demo,0
-1.0,0x425a399c,SM_protoselachii_HEAD,SM_,protoselachii,_,HEAD,,BOIL;CLOU;MOSS,sprite|anim,demo,0
-1.0,0x42906465,ITEM_funariaceaeOUTER,ITEM_,funariaceae,,OUTER,,,audio,demo,0
-1.0,0x42ca1c10,SMprotosocialDOWNLEFT,SM,protosocial,,DOWNLEFT,,CLOU,sprite|anim,beta,1
-1.0,0x49609640,S_overdignifiedness-2,S_,overdignifiedness,-,2,,,audio,beta,0
-1.0,0x49609640,S_overdignifiedness-H,S_,overdignifiedness,-,H,,,audio,beta,0
-1.0,0x49609640,S_overdignifiedness.2,S_,overdignifiedness,.,2,,,audio,beta,0
-1.0,0x49609640,S_overdignifiedness.H,S_,overdignifiedness,.,H,,,audio,beta,0
-1.0,0x49609640,S_overdignifiedness_2,S_,overdignifiedness,_,2,,,audio,beta,0
-1.0,0x49609640,S_overdignifiedness_H,S_,overdignifiedness,_,H,,,audio,beta,0
-1.0,0x4a60ca40,MENU_pretribal-FINGER,MENU_,pretribal,-,FINGER,,,audio,demo,0
-1.0,0x4a60ca40,MENU_pretribal.FINGER,MENU_,pretribal,.,FINGER,,,audio,demo,0
-1.0,0x4a60ca40,MENU_pretribal_FINGER,MENU_,pretribal,_,FINGER,,,audio,demo,0
-1.0,0x5050c643,SND_dipicrylamineTURN,SND_,dipicrylamine,,TURN,,,audio,demo,1
-1.0,0x5050c643,SNDdipicrylamine-TURN,SND,dipicrylamine,-,TURN,,,audio,demo,1
-1.0,0x5050c643,SNDdipicrylamine.TURN,SND,dipicrylamine,.,TURN,,,audio,demo,1
-1.0,0x5050c643,SNDdipicrylamine_TURN,SND,dipicrylamine,_,TURN,,,audio,demo,1
-1.0,0x52186e1c,OBJ_exterminationJUMP,OBJ_,extermination,,JUMP,,FOOD,sprite|anim,beta,0
-1.0,0x5a088840,ENT_lifeless-CONTINUE,ENT_,lifeless,-,CONTINUE,,KLOG,sprite|anim,beta,0
-1.0,0x5a088840,ENT_lifeless.CONTINUE,ENT_,lifeless,.,CONTINUE,,KLOG,sprite|anim,beta,0
-1.0,0x5a088840,ENT_lifeless_CONTINUE,ENT_,lifeless,_,CONTINUE,,KLOG,sprite|anim,beta,0
-1.0,0x5d40a249,ITEM_pannosely-FRAME5,ITEM_,pannosely,-,FRAME5,,,audio,demo,0
-1.0,0x5d40a249,ITEM_pannosely.FRAME5,ITEM_,pannosely,.,FRAME5,,,audio,demo,0
-1.0,0x5d40a249,ITEM_pannosely_FRAME5,ITEM_,pannosely,_,FRAME5,,,audio,demo,0
-1.0,0x5d40a249,SND_cholesterin-OUTER,SND_,cholesterin,-,OUTER,,,audio,demo,0
-1.0,0x5d40a249,SND_cholesterin.OUTER,SND_,cholesterin,.,OUTER,,,audio,demo,0
-1.0,0x5d40a249,SND_cholesterin_OUTER,SND_,cholesterin,_,OUTER,,,audio,demo,0
-1.0,0x6082c120,OBJ_astonishment-MENU,OBJ_,astonishment,-,MENU,,,audio,demo,0
-1.0,0x6082c120,OBJ_astonishment.MENU,OBJ_,astonishment,.,MENU,,,audio,demo,0
-1.0,0x6082c120,OBJ_astonishment_MENU,OBJ_,astonishment,_,MENU,,,audio,demo,0
-1.0,0x60889602,OBJ_subalternationF14,OBJ_,subalternation,,F14,,,audio,demo,0
-1.0,0x60b8bc9c,ENT_grotesqueriesWAIT,ENT_,grotesqueries,,WAIT,,BRG1;PHRO;TMPL,sprite|anim,demo,0
-1.0,0x6220a452,SMclerestoriesFORWARD,SM,clerestories,,FORWARD,,,audio,beta,0
-1.0,0x646c2cc0,SMcutocelluloseBOUNCE,SM,cutocellulose,,BOUNCE,,,audio,demo,0
-1.0,0x68c01218,ENT_lampblacksFORWARD,ENT_,lampblacks,,FORWARD,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,N2_afterlifetimeMOUTH,N2_,afterlifetime,,MOUTH,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,N2afterlifetime-MOUTH,N2,afterlifetime,-,MOUTH,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,N2afterlifetime.MOUTH,N2,afterlifetime,.,MOUTH,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,N2afterlifetime_MOUTH,N2,afterlifetime,_,MOUTH,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,SFX_tricenariousERASE,SFX_,tricenarious,,ERASE,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,SFXtricenarious-ERASE,SFX,tricenarious,-,ERASE,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,SFXtricenarious.ERASE,SFX,tricenarious,.,ERASE,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,SFXtricenarious_ERASE,SFX,tricenarious,_,ERASE,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,S_prealgebraicFORWARD,S_,prealgebraic,,FORWARD,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,Sprealgebraic-FORWARD,S,prealgebraic,-,FORWARD,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,Sprealgebraic.FORWARD,S,prealgebraic,.,FORWARD,,MENU,sprite|anim,beta,0
-1.0,0x68c01218,Sprealgebraic_FORWARD,S,prealgebraic,_,FORWARD,,MENU,sprite|anim,beta,0
-1.0,0x7000c248,SND_dendrography-WING,SND_,dendrography,-,WING,,,audio,demo,0
-1.0,0x7000c248,SND_dendrography.WING,SND_,dendrography,.,WING,,,audio,demo,0
-1.0,0x7000c248,SND_dendrography_WING,SND_,dendrography,_,WING,,,audio,demo,0
-1.0,0x7a0ec210,SND_unpriceably-EJECT,SND_,unpriceably,-,EJECT,,EGGS,sprite,beta,1
-1.0,0x7a0ec210,SND_unpriceably.EJECT,SND_,unpriceably,.,EJECT,,EGGS,sprite,beta,1
-1.0,0x7a0ec210,SND_unpriceably_EJECT,SND_,unpriceably,_,EJECT,,EGGS,sprite,beta,1
-1.0,0x800da132,ENT_unexportable-LIMB,ENT_,unexportable,-,LIMB,,KLOG,sprite|anim,beta,0
-1.0,0x800da132,ENT_unexportable.LIMB,ENT_,unexportable,.,LIMB,,KLOG,sprite|anim,beta,0
-1.0,0x800da132,ENT_unexportable_LIMB,ENT_,unexportable,_,LIMB,,KLOG,sprite|anim,beta,0
-1.0,0x8139a088,SEQ_sigmodontes-EJECT,SEQ_,sigmodontes,-,EJECT,,EGGS,sprite|anim,beta,1
-1.0,0x8139a088,SEQ_sigmodontes.EJECT,SEQ_,sigmodontes,.,EJECT,,EGGS,sprite|anim,beta,1
-1.0,0x8139a088,SEQ_sigmodontes_EJECT,SEQ_,sigmodontes,_,EJECT,,EGGS,sprite|anim,beta,1
-1.0,0x8818a018,ENEMY_gymnospermal-25,ENEMY_,gymnospermal,-,25,,BRG1;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MOSS;TMPL;WEED;WIZZ,sprite|anim,demo,1
-1.0,0x8818a018,ENEMY_gymnospermal.25,ENEMY_,gymnospermal,.,25,,BRG1;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MOSS;TMPL;WEED;WIZZ,sprite|anim,demo,1
-1.0,0x8818a018,ENEMY_gymnospermal_25,ENEMY_,gymnospermal,_,25,,BRG1;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MOSS;TMPL;WEED;WIZZ,sprite|anim,demo,1
-1.0,0x88a28194,SND_prefrontal-FRAME0,SND_,prefrontal,-,FRAME0,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x88a28194,SND_prefrontal.FRAME0,SND_,prefrontal,.,FRAME0,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x88a28194,SND_prefrontal_FRAME0,SND_,prefrontal,_,FRAME0,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x88a28194,SND_presbyacousia-END,SND_,presbyacousia,-,END,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x88a28194,SND_presbyacousia.END,SND_,presbyacousia,.,END,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x88a28194,SND_presbyacousia_END,SND_,presbyacousia,_,END,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-1.0,0x8a7ce022,BOSS_brokennessFRAME8,BOSS_,brokenness,,FRAME8,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-1.0,0x90c24401,ITEM_counterpull-SPIT,ITEM_,counterpull,-,SPIT,,,audio,beta,0
-1.0,0x90c24401,ITEM_counterpull.SPIT,ITEM_,counterpull,.,SPIT,,,audio,beta,0
-1.0,0x90c24401,ITEM_counterpull_SPIT,ITEM_,counterpull,_,SPIT,,,audio,beta,0
-1.0,0x90c24401,MENU_nondistortion-16,MENU_,nondistortion,-,16,,,audio,beta,0
-1.0,0x90c24401,MENU_nondistortion.16,MENU_,nondistortion,.,16,,,audio,beta,0
-1.0,0x90c24401,MENU_nondistortion_16,MENU_,nondistortion,_,16,,,audio,beta,0
-1.0,0x980c6211,SEQ_photodermatic-F15,SEQ_,photodermatic,-,F15,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0x980c6211,SEQ_photodermatic.F15,SEQ_,photodermatic,.,F15,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0x980c6211,SEQ_photodermatic_F15,SEQ_,photodermatic,_,F15,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0x9cc87050,BOSS_amounting-FRAME5,BOSS_,amounting,-,FRAME5,,,audio,demo,0
-1.0,0x9cc87050,BOSS_amounting.FRAME5,BOSS_,amounting,.,FRAME5,,,audio,demo,0
-1.0,0x9cc87050,BOSS_amounting_FRAME5,BOSS_,amounting,_,FRAME5,,,audio,demo,0
-1.0,0xa0824440,ITEM_underpinningEAST,ITEM_,underpinning,,EAST,,,audio,beta,0
-1.0,0xc0099011,SEQ_consultancies-YES,SEQ_,consultancies,-,YES,,,audio,beta,0
-1.0,0xc0099011,SEQ_consultancies.YES,SEQ_,consultancies,.,YES,,,audio,beta,0
-1.0,0xc0099011,SEQ_consultancies_YES,SEQ_,consultancies,_,YES,,,audio,beta,0
-1.0,0xc87ca082,SFX_cantabrigian-NOSE,SFX_,cantabrigian,-,NOSE,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-1.0,0xc87ca082,SFX_cantabrigian.NOSE,SFX_,cantabrigian,.,NOSE,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-1.0,0xc87ca082,SFX_cantabrigian_NOSE,SFX_,cantabrigian,_,NOSE,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-1.0,0xe0880448,SM_esthonian-BACKWARD,SM_,esthonian,-,BACKWARD,,,audio,demo,0
-1.0,0xe0880448,SM_esthonian.BACKWARD,SM_,esthonian,.,BACKWARD,,,audio,demo,0
-1.0,0xe0880448,SM_esthonian_BACKWARD,SM_,esthonian,_,BACKWARD,,,audio,demo,0
-1.0,0xe6830101,MENU_opiliaceous-LEGS,MENU_,opiliaceous,-,LEGS,,BRG1;PHRO;SOAR,sprite|anim,demo,0
-1.0,0xe6830101,MENU_opiliaceous.LEGS,MENU_,opiliaceous,.,LEGS,,BRG1;PHRO;SOAR,sprite|anim,demo,0
-1.0,0xe6830101,MENU_opiliaceous_LEGS,MENU_,opiliaceous,_,LEGS,,BRG1;PHRO;SOAR,sprite|anim,demo,0
-1.0,0xf8494814,SEQ_zoosporous-FRAME3,SEQ_,zoosporous,-,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0xf8494814,SEQ_zoosporous.FRAME3,SEQ_,zoosporous,.,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0xf8494814,SEQ_zoosporous_FRAME3,SEQ_,zoosporous,_,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-1.0,0xfc82d540,OBJ_reshine-DOWNRIGHT,OBJ_,reshine,-,DOWNRIGHT,,,audio,beta,0
-1.0,0xfc82d540,OBJ_reshine.DOWNRIGHT,OBJ_,reshine,.,DOWNRIGHT,,,audio,beta,0
-1.0,0xfc82d540,OBJ_reshine_DOWNRIGHT,OBJ_,reshine,_,DOWNRIGHT,,,audio,beta,0
-2.0,0x00000000,SM_brachiocubitalSLEEP,SM_,brachiocubital,,SLEEP,,,type500,demo,1
-2.0,0x00000000,SMbrachiocubital-SLEEP,SM,brachiocubital,-,SLEEP,,,type500,demo,1
-2.0,0x00000000,SMbrachiocubital.SLEEP,SM,brachiocubital,.,SLEEP,,,type500,demo,1
-2.0,0x00000000,SMbrachiocubital_SLEEP,SM,brachiocubital,_,SLEEP,,,type500,demo,1
-2.0,0x00ce0610,SM_mercurializationF11,SM_,mercurialization,,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SMmercurialization-F11,SM,mercurialization,-,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SMmercurialization.F11,SM,mercurialization,.,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SMmercurialization_F11,SM,mercurialization,_,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SND_mougeotiaceaeTORSO,SND_,mougeotiaceae,,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SNDmougeotiaceae-TORSO,SND,mougeotiaceae,-,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x00ce0610,SNDmougeotiaceae.TORSO,SND,mougeotiaceae,.,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
