id_hex,tokenA,tokenB,full,tokA_len,tokB_len
0x00000000,BCD,SWAGER,BCDSWAGER,3,6
0x00000000,BELAST,AMINE,BELASTAMINE,6,5
0x00000000,BRUIN,SHAI,BRUINSHAI,5,4
0x00000000,BRUNE,INHERE,BRUNEINHERE,5,6
0x00000000,BYBLIS,WAWLS,BYBLISWAWLS,6,5
0x00000000,BYNIN,THIN,BYNINTHIN,5,4
0x00000000,DAMNS,ORGIES,DAMNSORGIES,5,6
0x00000000,DORMIE,BRUSH,DORMIEBRUSH,6,5
0x00000000,ENFIRE,GRINS,ENFIREGRINS,6,5
0x00000000,ENIAC,TIEPIN,ENIACTIEPIN,5,6
0x00000000,FLAMB,GRAIAN,FLAMBGRAIAN,5,6
0x00000000,GUIMPE,LAURE,GUIMPELAURE,6,5
0x00000000,GUIMPE,MURES,GUIMPEMURES,6,5
0x00000000,ISIDIA,ALBYN,ISIDIAALBYN,6,5
0x00000000,JIHAD,BRUISE,JIHADBRUISE,5,6
0x00000000,MOMISH,FORGE,MOMISHFORGE,6,5
0x00000000,MOMISH,URGES,MOMISHURGES,6,5
0x00000000,OLEOS,PAROUS,OLEOSPAROUS,5,6
0x00000000,RACOON,YADIM,RACOONYADIM,6,5
0x00000000,REDEED,SWACK,REDEEDSWACK,6,5
0x00000000,REEDED,JACKY,REEDEDJACKY,6,5
0x00000000,REEDEN,AGGUR,REEDENAGGUR,6,5
0x00000000,RINDS,SANCHO,RINDSSANCHO,5,6
0x00000000,SAGEER,EVERY,SAGEEREVERY,6,5
0x00000000,SALE,MIGGS,SALEMIGGS,4,5
0x00000000,SALEM,WRAF,SALEMWRAF,5,4
0x00000000,SANCY,BRICKS,SANCYBRICKS,5,6
0x00000000,SANGH,JAILOR,SANGHJAILOR,5,6
0x00000000,SANG,SIVER,SANGSIVER,4,5
0x00000000,SHADE,DIOSMA,SHADEDIOSMA,5,6
0x00000000,SHADED,IPR,SHADEDIPR,6,3
0x00000000,SHARD,SONGER,SHARDSONGER,5,6
0x00000000,SHAWMS,VISON,SHAWMSVISON,6,5
0x00000000,SHEETY,PREPS,SHEETYPREPS,6,5
0x00000000,SHEIKH,FPS,SHEIKHFPS,6,3
0x00000000,SHEIK,HIMP,SHEIKHIMP,5,4
0x00000000,SHER,SONGS,SHERSONGS,4,5
0x00000000,SHREWD,ODEON,SHREWDODEON,6,5
0x00000000,SNARL,RINSED,SNARLRINSED,5,6
0x00000000,SOCO,GAMIN,SOCOGAMIN,4,5
0x00000000,SOLDI,ETHIDE,SOLDIETHIDE,5,6
0x00000000,SOPS,VETUS,SOPSVETUS,4,5
0x00000000,SOP,WRAXLE,SOPWRAXLE,3,6
0x00000000,SORUS,DEMI,SORUSDEMI,5,4
0x00000000,SORUS,VARVES,SORUSVARVES,5,6
0x00000000,SOUNDS,VEDET,SOUNDSVEDET,6,5
0x00000000,THINK,BRICKY,THINKBRICKY,5,6
0x00000000,WIRED,AWRONG,WIREDAWRONG,5,6
0x00000000,WIRERS,INORG,WIRERSINORG,6,5
0x0005c699,LISTS,CEDENT,LISTSCEDENT,5,6
0x0005c699,LISTS,SLIDER,LISTSSLIDER,5,6
0x0005c699,USSELF,PLIES,USSELFPLIES,6,5
0x000ac607,RIGGER,FROUZY,RIGGERFROUZY,6,6
0x00100125,MEWARD,SAGGER,MEWARDSAGGER,6,6
0x00100125,SHEIKS,UNCLIP,SHEIKSUNCLIP,6,6
0x00100125,TUPIKS,RATTAN,TUPIKSRATTAN,6,6
0x00388110,MESNE,HYAHYA,MESNEHYAHYA,5,6
0x004c9138,BOWESS,REHEAD,BOWESSREHEAD,6,6
0x00c60046,ERRITE,USABLE,ERRITEUSABLE,6,6
0x00c60046,IMPALM,EMETIN,IMPALMEMETIN,6,6
0x00c60046,RETINT,PALMED,RETINTPALMED,6,6
0x00ce0610,REINA,ENTONE,REINAENTONE,5,6
0x00e2f188,BURMAN,UNIOLA,BURMANUNIOLA,6,6
0x00e2f188,ECESIC,NAVELY,ECESICNAVELY,6,6
0x00e2f188,MUCUNA,RELOVE,MUCUNARELOVE,6,6
0x00e2f188,MUSKED,LENDEE,MUSKEDLENDEE,6,6
0x00e2f188,SURRAS,SOCLES,SURRASSOCLES,6,6
0x00e49240,ELBOIC,DHONI,ELBOICDHONI,6,5
0x02098010,BELEFT,CRUIVE,BELEFTCRUIVE,6,6
0x02098010,BELEFT,UNGIVE,BELEFTUNGIVE,6,6
0x02098010,SHADES,EATCHE,SHADESEATCHE,6,6
0x02102152,MODENA,RUGINE,MODENARUGINE,6,6
0x0220a173,FEODUM,BYRON,FEODUMBYRON,6,5
0x0244655d,MOLLS,HOBBIL,MOLLSHOBBIL,5,6
0x0244655d,WELLY,BOBBED,WELLYBOBBED,5,6
0x04041001,BOCCI,SHAMIM,BOCCISHAMIM,5,6
0x04041001,BOCCI,SIMIID,BOCCISIMIID,5,6
0x04041001,BONSER,SWAGE,BONSERSWAGE,6,5
0x04041001,BURRER,JUNTA,BURRERJUNTA,6,5
0x04041001,INDYL,BONSAI,INDYLBONSAI,5,6
0x04041001,SALINE,CRAIG,SALINECRAIG,6,5
0x04041001,SALINE,CRAPY,SALINECRAPY,6,5
0x04041001,SANGH,JACARE,SANGHJACARE,5,6
0x04041001,SHAMIM,COCCI,SHAMIMCOCCI,6,5
0x04041001,SIMIID,COCCI,SIMIIDCOCCI,6,5
0x04041001,TUNDER,JUNTO,TUNDERJUNTO,6,5
0x04041001,TUNISH,AFOAM,TUNISHAFOAM,6,5
0x04084011,ASKANT,VIZARD,ASKANTVIZARD,6,6
0x04084011,BALLAD,COMPED,BALLADCOMPED,6,6
0x04084011,BAUD,CARIYO,BAUDCARIYO,4,6
0x04084011,BOGOTA,CRANTS,BOGOTACRANTS,6,6
0x04084011,BORUCA,CARBON,BORUCACARBON,6,6
0x04084011,BROO,MACUCA,BROOMACUCA,4,6
0x04084011,BRUANG,JARVIE,BRUANGJARVIE,6,6
0x04084011,ESCA,CARSON,ESCACARSON,4,6
0x04084011,EVADES,YAPOCK,EVADESYAPOCK,6,6
0x04084011,KEDGER,MYSELF,KEDGERMYSELF,6,6
0x04084011,MOVIE,MURKY,MOVIEMURKY,5,5
0x04084011,RAAD,GASIFY,RAADGASIFY,4,6
0x04084011,SANITY,DOGIES,SANITYDOGIES,6,6
0x04084011,SANITY,DOURAH,SANITYDOURAH,6,6
0x04084011,SANTEE,VISAED,SANTEEVISAED,6,6
0x04084011,SHAWLS,FAIRLY,SHAWLSFAIRLY,6,6
0x04084011,SOAPED,CARIYO,SOAPEDCARIYO,6,6
0x04084011,SORD,CACARA,SORDCACARA,4,6
0x04084011,TACCA,CARPS,TACCACARPS,5,5
0x04084011,TOUCHY,CARP,TOUCHYCARP,6,4
0x04084011,WHATD,DVIGU,WHATDDVIGU,5,5
0x040a2110,SANTOS,CACAM,SANTOSCACAM,6,5
0x040a2110,SHAFT,INGLES,SHAFTINGLES,5,6
0x040a2110,SIDES,GUNTER,SIDESGUNTER,5,6
0x040a2110,SIFTER,RULES,SIFTERRULES,6,5
0x040a2110,SORBED,NODES,SORBEDNODES,6,5
0x040a2110,SORBIN,NAISH,SORBINNAISH,6,5
0x040a2110,THINE,GAMILY,THINEGAMILY,5,6
0x04835000,BRAKED,HADED,BRAKEDHADED,6,5
0x04835000,BRAKED,HEEDS,BRAKEDHEEDS,6,5
0x04dce858,BINGES,POTTLE,BINGESPOTTLE,6,6
0x04dce858,BUDDAH,SPEILS,BUDDAHSPEILS,6,6
0x04dce858,ERASER,REFILL,ERASERREFILL,6,6
0x04dce858,HUNNIC,RHAPHE,HUNNICRHAPHE,6,6
0x04dce858,PRIMA,FIXER,PRIMAFIXER,5,5
0x04dce858,PRIMAL,COHORN,PRIMALCOHORN,6,6
0x04dce858,PRIMAS,THONGS,PRIMASTHONGS,6,6
0x04dce858,PRONIC,MALLOW,PRONICMALLOW,6,6
0x06e0a824,BEWRY,AVENGE,BEWRYAVENGE,5,6
0x08041001,LOWERS,PEBAN,LOWERSPEBAN,6,5
0x08041001,PROBIT,BERRY,PROBITBERRY,6,5
0x08041001,REDARE,AUETO,REDAREAUETO,6,5
0x08041001,REEFY,GOBANG,REEFYGOBANG,5,6
0x08041001,SAGA,FOXIE,SAGAFOXIE,4,5
0x08041001,SANGHA,SWIRD,SANGHASWIRD,6,5
0x08041001,SANGH,JEREED,SANGHJEREED,5,6
0x08041001,SANTA,RIDEAU,SANTARIDEAU,5,6
0x08041001,SANTAR,SUADE,SANTARSUADE,6,5
0x08041001,SAURA,FOXIER,SAURAFOXIER,5,6
0x08041001,SHAUL,LIEFER,SHAULLIEFER,5,6
0x08041001,SHAVEE,FOCUS,SHAVEEFOCUS,6,5
0x08041001,SIGNA,BURGUL,SIGNABURGUL,5,6
0x08041001,SIVER,REBOOT,SIVERREBOOT,5,6
0x08041001,SOOK,VERRY,SOOKVERRY,4,5
0x08041001,SORBS,HADADA,SORBSHADADA,5,6
0x08041001,SOUR,KHUAI,SOURKHUAI,4,5
0x08041001,SOURS,UNSMUG,SOURSUNSMUG,5,6
0x08041001,THUBAN,PERRY,THUBANPERRY,6,5
0x08041001,WISHER,POCUS,WISHERPOCUS,6,5
0x08089081,BOBET,FINS,BOBETFINS,5,4
0x08089081,BONSAI,CYTON,BONSAICYTON,6,5
0x08089081,COINS,FORPET,COINSFORPET,5,6
0x08089081,IDEAED,FJORD,IDEAEDFJORD,6,5
0x08089081,LEAFY,BOYAUX,LEAFYBOYAUX,5,6
0x08089081,RAYONS,FOG,RAYONSFOG,6,3
0x08089081,RIGGOT,PUB,RIGGOTPUB,6,3
0x08089081,SETONS,ATAKE,SETONSATAKE,6,5
0x08089081,SETONS,IMPOT,SETONSIMPOT,6,5
0x08089081,SOV,CAMIZE,SOVCAMIZE,3,6
0x08089081,THUBAN,PINOT,THUBANPINOT,6,5
0x080c8300,BYRES,REMOVE,BYRESREMOVE,5,6
0x080c8300,BYWARD,DORIA,BYWARDDORIA,6,5
0x080c8300,ESCROW,OLDER,ESCROWOLDER,6,5
0x080c8300,IDEIST,CREWE,IDEISTCREWE,6,5
0x080c8300,NEHRU,PERSIS,NEHRUPERSIS,5,6
0x08148300,BLINTZ,ZEINS,BLINTZZEINS,6,5
0x08148300,MOVENT,PEEOY,MOVENTPEEOY,6,5
0x08148300,SHARKI,CHEER,SHARKICHEER,6,5
0x08148300,SHREWS,FLINT,SHREWSFLINT,6,5
0x08148300,SIRKI,UNMIND,SIRKIUNMIND,5,6
0x08188300,ESCROW,VIGIL,ESCROWVIGIL,6,5
0x08188300,RISERS,ATOMY,RISERSATOMY,6,5
0x08208902,SHREWS,TUATH,SHREWSTUATH,6,5
0x08208902,SOCAGE,HAULM,SOCAGEHAULM,6,5
0x085860d4,BEDLAM,REXES,BEDLAMREXES,6,5
0x085860d4,BEFOP,ALLODS,BEFOPALLODS,5,6
0x085860d4,BEME,SPISS,BEMESPISS,4,5
0x085860d4,BERRI,HIST,BERRIHIST,5,4
0x085860d4,BIMANA,TIGHT,BIMANATIGHT,6,5
0x085860d4,BRECK,DAYS,BRECKDAYS,5,4
0x085860d4,BRENDA,PIS,BRENDAPIS,6,3
0x085860d4,BVT,PITRIS,BVTPITRIS,3,6
0x085860d4,DATCH,GIDJEE,DATCHGIDJEE,5,6
0x085860d4,FAMES,VIZARD,FAMESVIZARD,5,6
0x085860d4,GEL,ALONZO,GELALONZO,3,6
0x085860d4,GELID,WEARER,GELIDWEARER,5,6
0x085860d4,GEM,COMMON,GEMCOMMON,3,6
0x085860d4,GLORE,RAPINE,GLORERAPINE,5,6
0x085860d4,GLORE,SPINES,GLORESPINES,5,6
0x085860d4,JAMMER,FEMES,JAMMERFEMES,6,5
0x085860d4,KICKER,SPIRA,KICKERSPIRA,6,5
0x085860d4,LYS,ACOINE,LYSACOINE,3,6
0x085860d4,PICKEL,MONIE,PICKELMONIE,6,5
0x085860d4,PICKEL,MOWER,PICKELMOWER,6,5
0x085860d4,SANER,RAPINE,SANERRAPINE,5,6
0x085860d4,SANER,SPINES,SANERSPINES,5,6
0x085860d4,SAWNIE,ELDIN,SAWNIEELDIN,6,5
0x085860d4,SOZIN,ASELAR,SOZINASELAR,5,6
0x085860d4,SOZINE,ARISE,SOZINEARISE,6,5
0x085860d4,TENUIS,SAV,TENUISSAV,6,3
0x085860d4,TESLA,CITIED,TESLACITIED,5,6
0x085860d4,THIBLE,SHOWS,THIBLESHOWS,6,5
0x085860d4,THINE,SAMIEL,THINESAMIEL,5,6
0x085860d4,THINE,SHOERS,THINESHOERS,5,6
0x085860d4,THIS,SAVER,THISSAVER,4,5
0x085860d4,TUYER,RAPIDO,TUYERRAPIDO,5,6
0x085860d4,UREIC,ALONZO,UREICALONZO,5,6
0x085860d4,UREID,COMMON,UREIDCOMMON,5,6
0x085860d4,WAMFLE,FEMES,WAMFLEFEMES,6,5
0x085860d4,YEZDI,FINEER,YEZDIFINEER,5,6
0x085c8300,IDEAED,FLINT,IDEAEDFLINT,6,5
0x085c8300,MORIN,SAPIAO,MORINSAPIAO,5,6
0x085c8300,MOVER,PILERS,MOVERPILERS,5,6
0x085c8300,MULDER,SWEAL,MULDERSWEAL,6,5
0x085c8300,NIKKO,MOZART,NIKKOMOZART,5,6
0x085c8300,SIRKI,CHEERO,SIRKICHEERO,5,6
0x085c8300,YIKES,REMOVE,YIKESREMOVE,5,6
0x08814c64,PUMPET,PIAZZA,PUMPETPIAZZA,6,6
0x088c5011,ASNORT,ACHOO,ASNORTACHOO,6,5
0x088c5011,BANG,CYCLO,BANGCYCLO,4,5
0x088c5011,BANNS,MUCLUC,BANNSMUCLUC,5,6
0x088c5011,BATAN,LIKNON,BATANLIKNON,5,6
0x088c5011,BEJANT,SPACE,BEJANTSPACE,6,5
0x088c5011,BOCCA,CERN,BOCCACERN,5,4
0x088c5011,BOCKS,EDDY,BOCKSEDDY,5,4
0x088c5011,BOOTLE,RAMMI,BOOTLERAMMI,6,5
0x088c5011,BOOTY,JAUNER,BOOTYJAUNER,5,6
0x088c5011,BOUN,CANLI,BOUNCANLI,4,5
0x088c5011,BRIZA,EUDEVE,BRIZAEUDEVE,5,6
0x088c5011,BROCK,RUCKLE,BROCKRUCKLE,5,6
0x088c5011,BROMA,AEACUS,BROMAAEACUS,5,6
0x088c5011,BUBBY,DALLAS,BUBBYDALLAS,5,6
0x088c5011,BUCAYO,OHING,BUCAYOOHING,6,5
0x088c5011,BUDDY,GRAB,BUDDYGRAB,5,4
0x088c5011,BUZANE,OGEES,BUZANEOGEES,6,5
0x088c5011,BYPLAY,APIIN,BYPLAYAPIIN,6,5
0x088c5011,CAPONS,NIGUA,CAPONSNIGUA,6,5
0x088c5011,CIVVY,COIFED,CIVVYCOIFED,5,6
0x088c5011,DEIFY,SPUNKY,DEIFYSPUNKY,5,6
0x088c5011,HIRES,GROUZE,HIRESGROUZE,5,6
0x088c5011,INFER,DETAIN,INFERDETAIN,5,6
0x088c5011,JESUS,GAITED,JESUSGAITED,5,6
0x088c5011,LIBATE,CAMPI,LIBATECAMPI,6,5
0x088c5011,QAF,JUDY,QAFJUDY,3,4
0x088c5011,REALMS,WYN,REALMSWYN,6,3
0x088c5011,REAPS,AFFICH,REAPSAFFICH,5,6
0x088c5011,REAPS,GOWL,REAPSGOWL,5,4
0x088c5011,REAPS,HEZRON,REAPSHEZRON,5,6
0x088c5011,REAP,ZYMIC,REAPZYMIC,4,5
0x088c5011,REDD,COCKY,REDDCOCKY,4,5
0x088c5011,REDDY,JOCK,REDDYJOCK,5,4
0x088c5011,REDIAS,MONOS,REDIASMONOS,6,5
0x088c5011,REDIP,NANGKA,REDIPNANGKA,5,6
0x088c5011,REDIP,NOGAKU,REDIPNOGAKU,5,6
0x088c5011,REDOES,HEEDY,REDOESHEEDY,6,5
0x088c5011,REFIRE,TUNNY,REFIRETUNNY,6,5
0x088c5011,REOIL,TENDRY,REOILTENDRY,5,6
0x088c5011,REOIL,TENOUR,REOILTENOUR,5,6
0x088c5011,RIG,OCCULT,RIGOCCULT,3,6
0x088c5011,RIVEL,TULASI,RIVELTULASI,5,6
0x088c5011,RUMBLE,PAYEE,RUMBLEPAYEE,6,5
0x088c5011,SECERN,BOBAC,SECERNBOBAC,6,5
0x088c5011,SHAVEE,WORDY,SHAVEEWORDY,6,5
0x088c5011,TAMPED,VOUCH,TAMPEDVOUCH,6,5
0x088c5011,THUG,DVIGU,THUGDVIGU,4,5
0x088c5011,TIZZY,SEPION,TIZZYSEPION,5,6
0x088c5011,TOUCH,NAPU,TOUCHNAPU,5,4
0x088c5011,TOXIN,PORTAL,TOXINPORTAL,5,6
0x088c5011,TSKED,GOGO,TSKEDGOGO,5,4
0x088c5011,TUNKET,NOYAU,TUNKETNOYAU,6,5
0x088c5011,TURNIP,OSSAL,TURNIPOSSAL,6,5
0x088c5011,VARIFY,CUMLY,VARIFYCUMLY,6,5
0x088c5011,WACHNA,PRO,WACHNAPRO,6,3
0x088c5011,WATFIV,HIRES,WATFIVHIRES,6,5
0x088c5011,WAUNER,POOTY,WAUNERPOOTY,6,5
0x088c5011,WHUD,GRAPY,WHUDGRAPY,4,5
0x08ba0250,SEARCH,DAWSON,SEARCHDAWSON,6,6
0x08bc8013,BLEEZE,BULAK,BLEEZEBULAK,6,5
0x08bc8013,BUCARE,TRUFF,BUCARETRUFF,6,5
0x08bc8013,BUGHT,ACTAEA,BUGHTACTAEA,5,6
0x08bc8013,BUTOXY,HECKS,BUTOXYHECKS,6,5
0x08bc8013,ENEMAS,YECHY,ENEMASYECHY,6,5
0x08bc8013,FLECHE,LEANT,FLECHELEANT,6,5
0x08bc8013,FLEDGE,LEANS,FLEDGELEANS,6,5
0x08bc8013,FLEDGE,LEORA,FLEDGELEORA,6,5
0x08bc8013,FRAYED,GELTS,FRAYEDGELTS,6,5
0x08bc8013,GLEAM,LEDGES,GLEAMLEDGES,5,6
0x08bc8013,RAGA,GUANS,RAGAGUANS,4,5
0x08bc8013,RILLOW,ALAPA,RILLOWALAPA,6,5
0x08bc8013,SECERN,BUBAL,SECERNBUBAL,6,5
0x08bc8013,SENARY,EDGES,SENARYEDGES,6,5
0x08bc8013,SENSU,DECAST,SENSUDECAST,5,6
0x08bc8013,SOPE,CAKRA,SOPECAKRA,4,5
0x08bc8013,STRIPE,ABAKA,STRIPEABAKA,6,5
0x08bc8013,STRIPE,ANASA,STRIPEANASA,6,5
0x08bc8013,STRIPE,ANTAL,STRIPEANTAL,6,5
0x08bc8013,STRIPT,TALPA,STRIPTTALPA,6,5
0x08bc8013,WANTY,HGWY,WANTYHGWY,5,4
0x08de7215,BLIZZ,ISOBAR,BLIZZISOBAR,5,6
0x08de7215,BOGAN,OPHION,BOGANOPHION,5,6
0x08de7215,BOTTU,HANSOM,BOTTUHANSOM,5,6
0x08de7215,BRUMBY,FREYR,BRUMBYFREYR,6,5
0x08de7215,NIZEY,SERVED,NIZEYSERVED,5,6
0x08de7215,REPOLL,CABDA,REPOLLCABDA,6,5
0x09ce0610,REWOVE,MONTY,REWOVEMONTY,6,5
0x09ce0610,VORAZ,BIRSLE,VORAZBIRSLE,5,6
0x0a08c490,IODID,UNFITS,IODIDUNFITS,5,6
0x0a08c490,LOCOES,HUMID,LOCOESHUMID,6,5
0x0a08c490,MOIST,ROUPIT,MOISTROUPIT,5,6
0x0a1820d4,BETAIN,ETHERS,BETAINETHERS,6,6
0x0a1820d4,GUINEA,BYWARD,GUINEABYWARD,6,6
0x0a1820d4,SORELS,CAPRID,SORELSCAPRID,6,6
0x0a409040,ADLAY,SCRIMY,ADLAYSCRIMY,5,6
0x0a409040,ADLAY,SCROGS,ADLAYSCROGS,5,6
0x0a409040,BISSO,RAIDED,BISSORAIDED,5,6
0x0a409040,BISTRE,SHORL,BISTRESHORL,6,5
0x0a409040,BISTRE,SUSAN,BISTRESUSAN,6,5
0x0a409040,BOLLS,ANGARY,BOLLSANGARY,5,6
0x0a409040,BOOKS,BEMAIM,BOOKSBEMAIM,5,6
0x0a409040,BOXEN,OSPERM,BOXENOSPERM,5,6
0x0a409040,IKHWAN,CLAYS,IKHWANCLAYS,6,5
0x0a409040,ISOGAM,BOMBE,ISOGAMBOMBE,6,5
0x0a409040,PAZEND,PARDS,PAZENDPARDS,6,5
0x0a409040,PLINKS,AWBER,PLINKSAWBER,6,5
0x0a409040,RAZOO,SOUGHT,RAZOOSOUGHT,5,6
0x0a409040,SIMPLY,SAPIN,SIMPLYSAPIN,6,5
0x0a409040,SOCKY,GLOSSA,SOCKYGLOSSA,5,6
0x0a409040,SOOTER,MATTY,SOOTERMATTY,6,5
0x0a409040,SOOTER,MILLA,SOOTERMILLA,6,5
0x0a409040,THINK,SAYING,THINKSAYING,5,6
0x0aa18900,PUNGA,NILOUS,PUNGANILOUS,5,6
0x0aa18900,SHRUPS,DUREE,SHRUPSDUREE,6,5
0x0aabc010,BASOS,BAWLER,BASOSBAWLER,5,6
0x0ace0610,REWADE,MONTH,REWADEMONTH,6,5
0x0c01c014,BEAMS,TIMID,BEAMSTIMID,5,5
0x0c01c014,BENG,IMID,BENGIMID,4,4
0x0c01c014,BETAKE,SMIRKS,BETAKESMIRKS,6,6
0x0c01c014,BUNKOS,UPDATE,BUNKOSUPDATE,6,6
0x0c01c014,DAMMER,LENAEA,DAMMERLENAEA,6,6
0x0c01c014,DAMP,ENFACE,DAMPENFACE,4,6
0x0c01c014,EOGAEA,PUNJUM,EOGAEAPUNJUM,6,6
0x0c01c014,GUIGNE,SHROGS,GUIGNESHROGS,6,6
0x0c01c014,JUSSEL,LENAEA,JUSSELLENAEA,6,6
0x0c01c014,LIMPS,VACHE,LIMPSVACHE,5,5
0x0c01c014,LIMPSY,AMRITA,LIMPSYAMRITA,6,6
0x0c01c014,PUMPET,ACHIER,PUMPETACHIER,6,6
0x0c01c014,REDART,ENJOIN,REDARTENJOIN,6,6
0x0c01c014,REMARK,ENFACE,REMARKENFACE,6,6
0x0c01c014,RUTATE,MIZZLE,RUTATEMIZZLE,6,6
0x0c01c014,TABEFY,DUSKEN,TABEFYDUSKEN,6,6
0x0c01c014,THYMY,DUSKS,THYMYDUSKS,5,5
0x0c01c014,URANIC,TOMIAL,URANICTOMIAL,6,6
0x0c01c014,URUISG,CAUCHO,URUISGCAUCHO,6,6
0x0e041001,INDABA,TANOA,INDABATANOA,6,5
0x0e041001,REDACT,ANGUS,REDACTANGUS,6,5
0x0e041001,RICKS,UNTACK,RICKSUNTACK,5,6
0x0e041001,SAURA,FUGARA,SAURAFUGARA,5,6
0x0e041001,SHAMUS,AMUCK,SHAMUSAMUCK,6,5
0x1000c042,ADDY,YAOURT,ADDYYAOURT,4,6
0x1000c042,BEDPAD,ADDITA,BEDPADADDITA,6,6
0x1000c042,BURRER,ENWOVE,BURRERENWOVE,6,6
0x1000c042,EFFORT,UNYOKE,EFFORTUNYOKE,6,6
0x1000c042,FUGGED,SWOUNS,FUGGEDSWOUNS,6,6
0x1000c042,RIPING,WEAVES,RIPINGWEAVES,6,6
0x10031015,BETEAR,AHUACA,BETEARAHUACA,6,6
0x10031015,SNUFFS,FYLGJA,SNUFFSFYLGJA,6,6
0x10882010,ADOD,SWIPES,ADODSWIPES,4,6
0x10882010,ADON,YESE,ADONYESE,4,4
0x10882010,ADVENE,ADVT,ADVENEADVT,6,4
0x10882010,ADVENT,LEAD,ADVENTLEAD,6,4
0x10882010,ALUCO,DUNES,ALUCODUNES,5,5
0x10882010,ANDRON,MICE,ANDRONMICE,6,4
0x10882010,ANELE,NEWSY,ANELENEWSY,5,5
0x10882010,ANELE,NOMIC,ANELENOMIC,5,5
0x10882010,ARALES,CURN,ARALESCURN,6,4
0x10882010,ARALES,OSAGES,ARALESOSAGES,6,6
0x10882010,ARAYNE,MILTOS,ARAYNEMILTOS,6,6
0x10882010,AROW,BETELS,AROWBETELS,4,6
0x10882010,ASMACK,KEPHIR,ASMACKKEPHIR,6,6
0x10882010,AVIS,OCRACY,AVISOCRACY,4,6
0x10882010,AWALIM,ENTREZ,AWALIMENTREZ,6,6
0x10882010,AWALIM,SKIRLS,AWALIMSKIRLS,6,6
0x10882010,AWALT,BESAN,AWALTBESAN,5,5
0x10882010,BABISM,METOPE,BABISMMETOPE,6,6
0x10882010,BABOO,PEIZE,BABOOPEIZE,5,5
0x10882010,BAUCH,BOLAR,BAUCHBOLAR,5,5
0x10882010,BELA,STEADS,BELASTEADS,4,6
0x10882010,BELAST,ITHACA,BELASTITHACA,6,6
0x10882010,BELIES,GLUISH,BELIESGLUISH,6,6
0x10882010,BELIES,STADES,BELIESSTADES,6,6
0x10882010,BETES,EIDOS,BETESEIDOS,5,5
0x10882010,BOSONS,LEVITY,BOSONSLEVITY,6,6
0x10882010,BYES,RANDIE,BYESRANDIE,4,6
0x10882010,COBLES,CHOANA,COBLESCHOANA,6,6
0x10882010,DORSI,SNYED,DORSISNYED,5,5
0x10882010,DREYNT,NOMADS,DREYNTNOMADS,6,6
0x10882010,ENFIRM,WABE,ENFIRMWABE,6,4
0x10882010,ENOS,CHUFFS,ENOSCHUFFS,4,6
0x10882010,ENSATE,FRIARS,ENSATEFRIARS,6,6
0x10882010,ENSUE,FRIAR,ENSUEFRIAR,5,5
0x10882010,ESC,FARLS,ESCFARLS,3,5
0x10882010,ESTAFA,MAJORS,ESTAFAMAJORS,6,6
0x10882010,EVESE,ISN,EVESEISN,5,3
0x10882010,EVES,NARD,EVESNARD,4,4
0x10882010,EVES,OVIS,EVESOVIS,4,4
0x10882010,EVG,VIRAL,EVGVIRAL,3,5
0x10882010,EVOMIT,CARINA,EVOMITCARINA,6,6
0x10882010,FLORAN,CARCER,FLORANCARCER,6,6
0x10882010,FRIEZE,ONYX,FRIEZEONYX,6,4
0x10882010,FRIZES,RANN,FRIZESRANN,6,4
0x10882010,FRIZES,ROND,FRIZESROND,6,4
0x10882010,FUFFLE,MONDAY,FUFFLEMONDAY,6,6
0x10882010,GLOR,STEADS,GLORSTEADS,4,6
0x10882010,GLOZES,GLUISH,GLOZESGLUISH,6,6
0x10882010,GLOZES,STADES,GLOZESSTADES,6,6
0x10882010,INDEAR,DROMON,INDEARDROMON,6,6
0x10882010,MNEM,FORDID,MNEMFORDID,4,6
0x10882010,NERVES,ADVENA,NERVESADVENA,6,6
0x10882010,OSMICS,FLAMER,OSMICSFLAMER,6,6
0x10882010,OVARIN,ENDUES,OVARINENDUES,6,6
0x10882010,PUSH,SAMORY,PUSHSAMORY,4,6
0x10882010,SACIAN,SCRAWL,SACIANSCRAWL,6,6
0x10882010,SADI,AGREED,SADIAGREED,4,6
0x10882010,SADI,ARGYLE,SADIARGYLE,4,6
0x10882010,SAGELY,GLIA,SAGELYGLIA,6,4
0x10882010,SAICES,EYEFUL,SAICESEYEFUL,6,6
0x10882010,SALADA,GUDRUN,SALADAGUDRUN,6,6
0x10882010,SALADS,CURN,SALADSCURN,6,4
0x10882010,SALADS,OSAGES,SALADSOSAGES,6,6
0x10882010,SALES,CYMAR,SALESCYMAR,5,5
0x10882010,SALVES,SUBMIT,SALVESSUBMIT,6,6
0x10882010,SEABEE,THAR,SEABEETHAR,6,4
0x10882010,SEBA,FARLEU,SEBAFARLEU,4,6
0x10882010,SEC,FARLE,SECFARLE,3,5
0x10882010,SECTS,COLAN,SECTSCOLAN,5,5
0x10882010,SECTS,COLOR,SECTSCOLOR,5,5
0x10882010,SECT,VOLANS,SECTVOLANS,4,6
0x10882010,SEIZE,BABOO,SEIZEBABOO,5,5
0x10882010,SEIZE,EON,SEIZEEON,5,3
0x10882010,SEIZES,CONANT,SEIZESCONANT,6,6
0x10882010,SEMOLA,ALMS,SEMOLAALMS,6,4
0x10882010,SENZA,DANNY,SENZADANNY,5,5
